set_id,Region,Sales_Channel,Units_Sold,Discount_%
75093-1,USA,Online,6717,5
75093-1,USA,Retail,3094,15
75093-1,Europe,Online,2436,10
75093-1,Europe,Retail,7547,10
75093-1,Asia-Pacific,Online,6661,5
75093-1,Asia-Pacific,Retail,3603,10
75093-1,Australia,Online,8316,15
75093-1,Australia,Retail,5203,5
75102-1,USA,Online,5944,10
75102-1,USA,Retail,8149,5
75102-1,Europe,Online,6222,10
75102-1,Europe,Retail,5980,20
75102-1,Asia-Pacific,Online,7345,10
75102-1,Asia-Pacific,Retail,8044,10
75102-1,Australia,Online,6647,15
75102-1,Australia,Retail,2752,10
76032-1,USA,Online,4103,15
76032-1,USA,Retail,3829,10
76032-1,Europe,Online,6538,15
76032-1,Europe,Retail,5232,20
76032-1,Asia-Pacific,Online,5582,5
76032-1,Asia-Pacific,Retail,9168,10
76032-1,Australia,Online,6437,15
76032-1,Australia,Retail,9395,15
75149-1,USA,Online,2076,5
75149-1,USA,Retail,5203,10
75149-1,Europe,Online,2497,15
75149-1,Europe,Retail,6748,20
75149-1,Asia-Pacific,Online,8759,10
75149-1,Asia-Pacific,Retail,9226,5
75149-1,Australia,Online,6400,15
75149-1,Australia,Retail,7221,5
75155-1,USA,Online,8928,5
75155-1,USA,Retail,2585,10
75155-1,Europe,Online,7635,10
75155-1,Europe,Retail,8207,15
75155-1,Asia-Pacific,Online,6293,5
75155-1,Asia-Pacific,Retail,3482,5
75155-1,Australia,Online,3076,15
75155-1,Australia,Retail,6423,10
76051-1,USA,Online,2097,10
76051-1,USA,Retail,7250,15
76051-1,Europe,Online,5572,20
76051-1,Europe,Retail,4614,15
76051-1,Asia-Pacific,Online,4639,5
76051-1,Asia-Pacific,Retail,3272,10
76051-1,Australia,Online,7563,10
76051-1,Australia,Retail,5592,15
76055-1,USA,Online,6282,5
76055-1,USA,Retail,6350,5
76055-1,Europe,Online,3464,20
76055-1,Europe,Retail,3340,10
76055-1,Asia-Pacific,Online,5161,5
76055-1,Asia-Pacific,Retail,6749,10
76055-1,Australia,Online,8860,5
76055-1,Australia,Retail,3074,10
75179-1,USA,Online,9368,15
75179-1,USA,Retail,2398,10
75179-1,Europe,Online,3465,10
75179-1,Europe,Retail,6106,15
75179-1,Asia-Pacific,Online,5236,5
75179-1,Asia-Pacific,Retail,7469,5
75179-1,Australia,Online,6030,5
75179-1,Australia,Retail,5261,5
75180-1,USA,Online,4855,5
75180-1,USA,Retail,7876,5
75180-1,Europe,Online,6058,20
75180-1,Europe,Retail,6880,15
75180-1,Asia-Pacific,Online,3727,10
75180-1,Asia-Pacific,Retail,7251,10
75180-1,Australia,Online,2798,10
75180-1,Australia,Retail,4138,5
75955-1,USA,Online,7961,15
75955-1,USA,Retail,4098,15
75955-1,Europe,Online,3354,15
75955-1,Europe,Retail,4185,10
75955-1,Asia-Pacific,Online,8465,5
75955-1,Asia-Pacific,Retail,6156,5
75955-1,Australia,Online,2303,5
75955-1,Australia,Retail,2065,15
21155-1,USA,Online,5588,5
21155-1,USA,Retail,9199,10
21155-1,Europe,Online,2256,10
21155-1,Europe,Retail,6052,20
21155-1,Asia-Pacific,Online,4581,10
21155-1,Asia-Pacific,Retail,6865,10
21155-1,Australia,Online,2452,10
21155-1,Australia,Retail,4831,15
76126-1,USA,Online,7390,10
76126-1,USA,Retail,5090,15
76126-1,Europe,Online,4259,15
76126-1,Europe,Retail,7659,15
76126-1,Asia-Pacific,Online,9764,5
76126-1,Asia-Pacific,Retail,2529,10
76126-1,Australia,Online,7579,10
76126-1,Australia,Retail,2315,5
75968-1,USA,Online,8587,10
75968-1,USA,Retail,5876,10
75968-1,Europe,Online,6432,10
75968-1,Europe,Retail,4972,10
75968-1,Asia-Pacific,Online,8388,10
75968-1,Asia-Pacific,Retail,7873,5
75968-1,Australia,Online,8483,5
75968-1,Australia,Retail,2449,10
76151-1,USA,Online,3339,15
76151-1,USA,Retail,8278,15
76151-1,Europe,Online,7879,15
76151-1,Europe,Retail,2252,15
76151-1,Asia-Pacific,Online,8191,5
76151-1,Asia-Pacific,Retail,3166,5
76151-1,Australia,Online,5851,10
76151-1,Australia,Retail,7355,5
76942-1,USA,Online,10748,15
76942-1,USA,Retail,17340,5
76942-1,Europe,Online,16778,15
76942-1,Europe,Retail,10269,20
76942-1,Asia-Pacific,Online,11548,5
76942-1,Asia-Pacific,Retail,16568,10
76942-1,Australia,Online,10485,5
76942-1,Australia,Retail,14303,5
21183-1,USA,Online,2707,10
21183-1,USA,Retail,2743,15
21183-1,Europe,Online,7982,10
21183-1,Europe,Retail,7376,15
21183-1,Asia-Pacific,Online,3704,10
21183-1,Asia-Pacific,Retail,6000,10
21183-1,Australia,Online,2096,10
21183-1,Australia,Retail,4195,15
71401-1,USA,Online,6448,5
71401-1,USA,Retail,5267,15
71401-1,Europe,Online,6285,10
71401-1,Europe,Retail,7389,20
71401-1,Asia-Pacific,Online,8030,10
71401-1,Asia-Pacific,Retail,4460,10
71401-1,Australia,Online,4661,15
71401-1,Australia,Retail,4166,5
76183-1,USA,Online,4587,5
76183-1,USA,Retail,6904,15
76183-1,Europe,Online,8015,15
76183-1,Europe,Retail,5048,10
76183-1,Asia-Pacific,Online,3821,5
76183-1,Asia-Pacific,Retail,2927,10
76183-1,Australia,Online,4968,15
76183-1,Australia,Retail,2651,15
76402-1,USA,Online,4565,15
76402-1,USA,Retail,5000,5
76402-1,Europe,Online,3648,15
76402-1,Europe,Retail,4035,20
76402-1,Asia-Pacific,Online,9336,10
76402-1,Asia-Pacific,Retail,5851,5
76402-1,Australia,Online,5396,5
76402-1,Australia,Retail,6578,10
10230-1,USA,Online,4732,10
10230-1,USA,Retail,2638,10
10230-1,Europe,Online,2582,10
10230-1,Europe,Retail,1071,20
10230-1,Asia-Pacific,Online,2086,5
10230-1,Asia-Pacific,Retail,2940,5
10230-1,Australia,Online,1531,5
10230-1,Australia,Retail,2123,5
42107-1,USA,Online,7336,5
42107-1,USA,Retail,2347,10
42107-1,Europe,Online,2920,10
42107-1,Europe,Retail,6846,15
42107-1,Asia-Pacific,Online,8082,10
42107-1,Asia-Pacific,Retail,9354,10
42107-1,Australia,Online,7491,15
42107-1,Australia,Retail,2352,5
21328-1,USA,Online,4316,10
21328-1,USA,Retail,4526,15
21328-1,Europe,Online,2552,10
21328-1,Europe,Retail,3471,15
21328-1,Asia-Pacific,Online,1314,5
21328-1,Asia-Pacific,Retail,2166,10
21328-1,Australia,Online,1897,5
21328-1,Australia,Retail,3473,15
21331-1,USA,Online,4457,10
21331-1,USA,Retail,1066,10
21331-1,Europe,Online,3336,15
21331-1,Europe,Retail,1059,20
21331-1,Asia-Pacific,Online,3074,5
21331-1,Asia-Pacific,Retail,1800,10
21331-1,Australia,Online,3528,5
21331-1,Australia,Retail,3001,10
31207-1,USA,Online,3717,15
31207-1,USA,Retail,1641,15
31207-1,Europe,Online,2130,10
31207-1,Europe,Retail,3292,20
31207-1,Asia-Pacific,Online,2151,10
31207-1,Asia-Pacific,Retail,3641,10
31207-1,Australia,Online,4053,5
31207-1,Australia,Retail,1569,10
10177-1,USA,Online,2939,15
10177-1,USA,Retail,3698,15
10177-1,Europe,Online,2779,15
10177-1,Europe,Retail,4373,15
10177-1,Asia-Pacific,Online,2450,5
10177-1,Asia-Pacific,Retail,2234,10
10177-1,Australia,Online,2651,10
10177-1,Australia,Retail,2812,15
10249-1,USA,Online,5372,5
10249-1,USA,Retail,3390,10
10249-1,Europe,Online,2929,15
10249-1,Europe,Retail,4460,10
10249-1,Asia-Pacific,Online,6792,10
10249-1,Asia-Pacific,Retail,8890,10
10249-1,Australia,Online,3809,5
10249-1,Australia,Retail,7075,5
10259-1,USA,Online,9216,10
10259-1,USA,Retail,8522,15
10259-1,Europe,Online,8721,20
10259-1,Europe,Retail,5859,20
10259-1,Asia-Pacific,Online,7716,5
10259-1,Asia-Pacific,Retail,8558,10
10259-1,Australia,Online,8074,5
10259-1,Australia,Retail,6666,5
21035-1,USA,Online,8579,5
21035-1,USA,Retail,5859,15
21035-1,Europe,Online,3089,15
21035-1,Europe,Retail,4286,10
21035-1,Asia-Pacific,Online,8071,10
21035-1,Asia-Pacific,Retail,8122,10
21035-1,Australia,Online,2842,15
21035-1,Australia,Retail,3736,15
21045-1,USA,Online,3395,10
21045-1,USA,Retail,2006,5
21045-1,Europe,Online,3088,20
21045-1,Europe,Retail,2277,20
21045-1,Asia-Pacific,Online,3943,5
21045-1,Asia-Pacific,Retail,2992,5
21045-1,Australia,Online,1684,5
21045-1,Australia,Retail,2453,5
10282-1,USA,Online,4140,15
10282-1,USA,Retail,9855,5
10282-1,Europe,Online,6210,10
10282-1,Europe,Retail,8326,15
10282-1,Asia-Pacific,Online,8109,5
10282-1,Asia-Pacific,Retail,7978,5
10282-1,Australia,Online,3379,5
10282-1,Australia,Retail,3060,15
76191-1,USA,Online,3769,10
76191-1,USA,Retail,5227,15
76191-1,Europe,Online,4044,15
76191-1,Europe,Retail,2605,10
76191-1,Asia-Pacific,Online,2587,10
76191-1,Asia-Pacific,Retail,3864,5
76191-1,Australia,Online,8072,10
76191-1,Australia,Retail,9083,15
70679-1,USA,Online,9352,5
70679-1,USA,Retail,6567,5
70679-1,Europe,Online,7529,15
70679-1,Europe,Retail,9917,20
70679-1,Asia-Pacific,Online,6196,5
70679-1,Asia-Pacific,Retail,8260,10
70679-1,Australia,Online,6616,15
70679-1,Australia,Retail,9209,15
5378-1,USA,Online,7747,5
5378-1,USA,Retail,7683,15
5378-1,Europe,Online,5958,10
5378-1,Europe,Retail,8077,15
5378-1,Asia-Pacific,Online,5781,10
5378-1,Asia-Pacific,Retail,4968,10
5378-1,Australia,Online,8440,15
5378-1,Australia,Retail,4338,10
8679-1,USA,Online,6901,5
8679-1,USA,Retail,6816,5
8679-1,Europe,Online,7069,15
8679-1,Europe,Retail,6768,10
8679-1,Asia-Pacific,Online,7109,5
8679-1,Asia-Pacific,Retail,2696,10
8679-1,Australia,Online,3574,5
8679-1,Australia,Retail,4632,10
41109-1,USA,Online,9185,5
41109-1,USA,Retail,7249,5
41109-1,Europe,Online,9922,20
41109-1,Europe,Retail,6616,15
41109-1,Asia-Pacific,Online,9977,10
41109-1,Asia-Pacific,Retail,3971,10
41109-1,Australia,Online,2855,15
41109-1,Australia,Retail,7626,10
41381-1,USA,Online,9670,15
41381-1,USA,Retail,7215,10
41381-1,Europe,Online,8174,10
41381-1,Europe,Retail,7621,10
41381-1,Asia-Pacific,Online,6847,10
41381-1,Asia-Pacific,Retail,2316,5
41381-1,Australia,Online,3463,10
41381-1,Australia,Retail,6123,15
41721-1,USA,Online,9555,5
41721-1,USA,Retail,4853,5
41721-1,Europe,Online,6360,20
41721-1,Europe,Retail,9355,20
41721-1,Asia-Pacific,Online,4587,5
41721-1,Asia-Pacific,Retail,8487,10
41721-1,Australia,Online,7009,10
41721-1,Australia,Retail,6305,5
43206-1,USA,Online,14977,5
43206-1,USA,Retail,19717,15
43206-1,Europe,Online,17598,20
43206-1,Europe,Retail,9012,20
43206-1,Asia-Pacific,Online,15373,5
43206-1,Asia-Pacific,Retail,14087,5
43206-1,Australia,Online,5551,10
43206-1,Australia,Retail,9710,10
76216-1,USA,Online,12266,10
76216-1,USA,Retail,14879,15
76216-1,Europe,Online,7289,15
76216-1,Europe,Retail,8080,10
76216-1,Asia-Pacific,Online,14418,10
76216-1,Asia-Pacific,Retail,9062,10
76216-1,Australia,Online,12738,5
76216-1,Australia,Retail,16064,10
6753-1,USA,Online,3773,5
6753-1,USA,Retail,1437,15
6753-1,Europe,Online,1920,10
6753-1,Europe,Retail,3823,10
6753-1,Asia-Pacific,Online,1114,10
6753-1,Asia-Pacific,Retail,3126,5
6753-1,Australia,Online,1225,10
6753-1,Australia,Retail,1025,15
5893-1,USA,Online,2614,10
5893-1,USA,Retail,2773,10
5893-1,Europe,Online,2393,15
5893-1,Europe,Retail,3020,20
5893-1,Asia-Pacific,Online,2975,5
5893-1,Asia-Pacific,Retail,2810,10
5893-1,Australia,Online,4253,10
5893-1,Australia,Retail,3185,10
7962-1,USA,Online,2530,5
7962-1,USA,Retail,4463,5
7962-1,Europe,Online,4718,10
7962-1,Europe,Retail,5883,10
7962-1,Asia-Pacific,Online,4914,10
7962-1,Asia-Pacific,Retail,7003,5
7962-1,Australia,Online,8538,15
7962-1,Australia,Retail,2867,15
9500-1,USA,Online,9911,15
9500-1,USA,Retail,8836,15
9500-1,Europe,Online,8233,15
9500-1,Europe,Retail,8069,10
9500-1,Asia-Pacific,Online,2765,5
9500-1,Asia-Pacific,Retail,7830,5
9500-1,Australia,Online,8423,15
9500-1,Australia,Retail,9386,5
9526-1,USA,Online,9523,15
9526-1,USA,Retail,4309,15
9526-1,Europe,Online,5410,15
9526-1,Europe,Retail,4645,15
9526-1,Asia-Pacific,Online,7296,5
9526-1,Asia-Pacific,Retail,5199,10
9526-1,Australia,Online,5281,15
9526-1,Australia,Retail,9108,15
75019-1,USA,Online,9761,10
75019-1,USA,Retail,9927,15
75019-1,Europe,Online,3091,15
75019-1,Europe,Retail,3814,20
75019-1,Asia-Pacific,Online,6121,5
75019-1,Asia-Pacific,Retail,9816,5
75019-1,Australia,Online,9676,5
75019-1,Australia,Retail,6161,15
31026-1,USA,Online,2853,10
31026-1,USA,Retail,2596,10
31026-1,Europe,Online,2538,10
31026-1,Europe,Retail,1944,20
31026-1,Asia-Pacific,Online,1009,5
31026-1,Asia-Pacific,Retail,3555,10
31026-1,Australia,Online,2063,15
31026-1,Australia,Retail,4349,5
70725-1,USA,Online,3743,15
70725-1,USA,Retail,3152,5
70725-1,Europe,Online,4096,15
70725-1,Europe,Retail,5824,10
70725-1,Asia-Pacific,Online,8416,5
70725-1,Asia-Pacific,Retail,6123,10
70725-1,Australia,Online,9531,5
70725-1,Australia,Retail,2046,15
75053-1,USA,Online,5790,5
75053-1,USA,Retail,6335,15
75053-1,Europe,Online,9892,10
75053-1,Europe,Retail,3912,20
75053-1,Asia-Pacific,Online,7175,10
75053-1,Asia-Pacific,Retail,8979,10
75053-1,Australia,Online,2863,10
75053-1,Australia,Retail,6484,10
70227-1,USA,Online,2020,15
70227-1,USA,Retail,5714,5
70227-1,Europe,Online,2946,20
70227-1,Europe,Retail,4893,15
70227-1,Asia-Pacific,Online,9338,10
70227-1,Asia-Pacific,Retail,3270,10
70227-1,Australia,Online,8922,15
70227-1,Australia,Retail,5622,5
75103-1,USA,Online,8026,10
75103-1,USA,Retail,6623,5
75103-1,Europe,Online,3623,15
75103-1,Europe,Retail,5373,20
75103-1,Asia-Pacific,Online,2650,10
75103-1,Asia-Pacific,Retail,3328,5
75103-1,Australia,Online,8351,10
75103-1,Australia,Retail,4162,5
75150-1,USA,Online,7166,10
75150-1,USA,Retail,5378,5
75150-1,Europe,Online,5143,20
75150-1,Europe,Retail,8585,10
75150-1,Asia-Pacific,Online,5767,10
75150-1,Asia-Pacific,Retail,5100,10
75150-1,Australia,Online,3538,10
75150-1,Australia,Retail,8077,5
75156-1,USA,Online,7953,5
75156-1,USA,Retail,8757,15
75156-1,Europe,Online,7603,20
75156-1,Europe,Retail,2306,10
75156-1,Asia-Pacific,Online,7680,10
75156-1,Asia-Pacific,Retail,3869,5
75156-1,Australia,Online,9108,15
75156-1,Australia,Retail,3077,10
70352-1,USA,Online,4310,5
70352-1,USA,Retail,6401,5
70352-1,Europe,Online,4600,20
70352-1,Europe,Retail,5651,10
70352-1,Asia-Pacific,Online,7408,5
70352-1,Asia-Pacific,Retail,8821,10
70352-1,Australia,Online,3050,15
70352-1,Australia,Retail,3062,15
31084-1,USA,Online,5522,15
31084-1,USA,Retail,5303,15
31084-1,Europe,Online,4284,20
31084-1,Europe,Retail,6637,15
31084-1,Asia-Pacific,Online,6196,10
31084-1,Asia-Pacific,Retail,5189,5
31084-1,Australia,Online,5495,15
31084-1,Australia,Retail,9741,5
75221-1,USA,Online,5720,5
75221-1,USA,Retail,2937,10
75221-1,Europe,Online,7227,10
75221-1,Europe,Retail,2900,15
75221-1,Asia-Pacific,Online,6813,5
75221-1,Asia-Pacific,Retail,6800,5
75221-1,Australia,Online,6414,15
75221-1,Australia,Retail,2924,10
75273-1,USA,Online,5669,5
75273-1,USA,Retail,8438,5
75273-1,Europe,Online,5831,10
75273-1,Europe,Retail,3842,20
75273-1,Asia-Pacific,Online,2857,5
75273-1,Asia-Pacific,Retail,5912,10
75273-1,Australia,Online,3573,15
75273-1,Australia,Retail,6897,15
80010-1,USA,Online,1914,5
80010-1,USA,Retail,3357,15
80010-1,Europe,Online,3758,10
80010-1,Europe,Retail,4842,10
80010-1,Asia-Pacific,Online,3334,10
80010-1,Asia-Pacific,Retail,3459,10
80010-1,Australia,Online,3018,15
80010-1,Australia,Retail,2847,15
71765-1,USA,Online,3534,10
71765-1,USA,Retail,1040,5
71765-1,Europe,Online,4899,15
71765-1,Europe,Retail,1710,15
71765-1,Asia-Pacific,Online,2072,5
71765-1,Asia-Pacific,Retail,1537,10
71765-1,Australia,Online,2065,5
71765-1,Australia,Retail,4274,15
76407-1,USA,Online,6903,10
76407-1,USA,Retail,7564,5
76407-1,Europe,Online,9952,10
76407-1,Europe,Retail,3893,20
76407-1,Asia-Pacific,Online,6221,5
76407-1,Asia-Pacific,Retail,5123,5
76407-1,Australia,Online,3718,10
76407-1,Australia,Retail,5652,10
7897-1,USA,Online,7687,15
7897-1,USA,Retail,9494,15
7897-1,Europe,Online,3440,10
7897-1,Europe,Retail,4627,15
7897-1,Asia-Pacific,Online,8018,5
7897-1,Asia-Pacific,Retail,7409,5
7897-1,Australia,Online,4942,5
7897-1,Australia,Retail,9108,5
7637-1,USA,Online,7989,5
7637-1,USA,Retail,5110,15
7637-1,Europe,Online,9298,20
7637-1,Europe,Retail,9559,10
7637-1,Asia-Pacific,Online,2771,5
7637-1,Asia-Pacific,Retail,7029,10
7637-1,Australia,Online,6229,15
7637-1,Australia,Retail,5965,10
4645-1,USA,Online,4686,10
4645-1,USA,Retail,3240,5
4645-1,Europe,Online,8044,10
4645-1,Europe,Retail,6077,10
4645-1,Asia-Pacific,Online,3400,10
4645-1,Asia-Pacific,Retail,5426,10
4645-1,Australia,Online,8042,15
4645-1,Australia,Retail,6246,15
60036-1,USA,Online,9661,10
60036-1,USA,Retail,3854,10
60036-1,Europe,Online,2632,20
60036-1,Europe,Retail,6978,20
60036-1,Asia-Pacific,Online,5731,5
60036-1,Asia-Pacific,Retail,4601,5
60036-1,Australia,Online,4271,15
60036-1,Australia,Retail,6404,10
60069-1,USA,Online,6695,5
60069-1,USA,Retail,2511,5
60069-1,Europe,Online,9256,10
60069-1,Europe,Retail,6278,15
60069-1,Asia-Pacific,Online,4985,10
60069-1,Asia-Pacific,Retail,4204,10
60069-1,Australia,Online,4316,15
60069-1,Australia,Retail,9158,5
60103-1,USA,Online,7630,5
60103-1,USA,Retail,6118,10
60103-1,Europe,Online,7135,20
60103-1,Europe,Retail,2724,20
60103-1,Asia-Pacific,Online,3196,5
60103-1,Asia-Pacific,Retail,7525,10
60103-1,Australia,Online,8308,10
60103-1,Australia,Retail,2744,5
60130-1,USA,Online,7066,10
60130-1,USA,Retail,3352,15
60130-1,Europe,Online,4289,10
60130-1,Europe,Retail,7015,15
60130-1,Asia-Pacific,Online,7413,5
60130-1,Asia-Pacific,Retail,6290,10
60130-1,Australia,Online,5865,5
60130-1,Australia,Retail,7257,15
60132-1,USA,Online,7240,15
60132-1,USA,Retail,9167,10
60132-1,Europe,Online,9503,10
60132-1,Europe,Retail,4210,20
60132-1,Asia-Pacific,Online,2431,10
60132-1,Asia-Pacific,Retail,4811,10
60132-1,Australia,Online,6530,15
60132-1,Australia,Retail,5012,15
60174-1,USA,Online,7044,15
60174-1,USA,Retail,7695,15
60174-1,Europe,Online,9828,10
60174-1,Europe,Retail,7399,15
60174-1,Asia-Pacific,Online,3681,5
60174-1,Asia-Pacific,Retail,6386,5
60174-1,Australia,Online,7625,10
60174-1,Australia,Retail,5163,15
60203-1,USA,Online,4673,15
60203-1,USA,Retail,3753,15
60203-1,Europe,Online,8846,15
60203-1,Europe,Retail,9589,10
60203-1,Asia-Pacific,Online,2049,5
60203-1,Asia-Pacific,Retail,9915,5
60203-1,Australia,Online,7150,10
60203-1,Australia,Retail,3432,10
60210-1,USA,Online,3501,10
60210-1,USA,Retail,2442,5
60210-1,Europe,Online,6780,15
60210-1,Europe,Retail,9699,15
60210-1,Asia-Pacific,Online,2665,10
60210-1,Asia-Pacific,Retail,6762,10
60210-1,Australia,Online,7772,10
60210-1,Australia,Retail,5587,15
60233-1,USA,Online,2273,15
60233-1,USA,Retail,4896,15
60233-1,Europe,Online,3374,15
60233-1,Europe,Retail,2718,20
60233-1,Asia-Pacific,Online,5476,10
60233-1,Asia-Pacific,Retail,4109,5
60233-1,Australia,Online,2855,10
60233-1,Australia,Retail,7577,5
60302-1,USA,Online,6825,10
60302-1,USA,Retail,8974,5
60302-1,Europe,Online,9592,10
60302-1,Europe,Retail,2503,15
60302-1,Asia-Pacific,Online,5169,5
60302-1,Asia-Pacific,Retail,8223,5
60302-1,Australia,Online,5987,10
60302-1,Australia,Retail,5370,15
7066-1,USA,Online,9443,5
7066-1,USA,Retail,9857,15
7066-1,Europe,Online,7805,10
7066-1,Europe,Retail,4030,15
7066-1,Asia-Pacific,Online,6458,5
7066-1,Asia-Pacific,Retail,4726,10
7066-1,Australia,Online,4220,5
7066-1,Australia,Retail,8381,10
70145-1,USA,Online,8402,5
70145-1,USA,Retail,6902,10
70145-1,Europe,Online,8404,10
70145-1,Europe,Retail,6687,20
70145-1,Asia-Pacific,Online,2943,5
70145-1,Asia-Pacific,Retail,2880,5
70145-1,Australia,Online,9979,15
70145-1,Australia,Retail,3360,5
71773-1,USA,Online,9280,15
71773-1,USA,Retail,2313,15
71773-1,Europe,Online,4994,10
71773-1,Europe,Retail,7562,15
71773-1,Asia-Pacific,Online,2967,10
71773-1,Asia-Pacific,Retail,2120,10
71773-1,Australia,Online,6820,5
71773-1,Australia,Retail,3982,5
80033-1,USA,Online,3970,10
80033-1,USA,Retail,5892,15
80033-1,Europe,Online,2977,10
80033-1,Europe,Retail,3606,20
80033-1,Asia-Pacific,Online,2186,10
80033-1,Asia-Pacific,Retail,2419,10
80033-1,Australia,Online,3483,10
80033-1,Australia,Retail,5265,5
7199-1,USA,Online,5748,15
7199-1,USA,Retail,7696,10
7199-1,Europe,Online,4012,15
7199-1,Europe,Retail,6813,20
7199-1,Asia-Pacific,Online,9548,10
7199-1,Asia-Pacific,Retail,2356,5
7199-1,Australia,Online,3322,5
7199-1,Australia,Retail,5620,5
7879-1,USA,Online,5613,5
7879-1,USA,Retail,3951,5
7879-1,Europe,Online,3576,15
7879-1,Europe,Retail,5041,10
7879-1,Asia-Pacific,Online,6429,5
7879-1,Asia-Pacific,Retail,3991,5
7879-1,Australia,Online,3495,15
7879-1,Australia,Retail,6074,15
75186-1,USA,Online,8807,5
75186-1,USA,Retail,7996,10
75186-1,Europe,Online,6479,20
75186-1,Europe,Retail,8100,20
75186-1,Asia-Pacific,Online,8672,10
75186-1,Asia-Pacific,Retail,4658,5
75186-1,Australia,Online,4593,15
75186-1,Australia,Retail,4632,15
75217-1,USA,Online,3640,15
75217-1,USA,Retail,2686,10
75217-1,Europe,Online,4754,10
75217-1,Europe,Retail,7083,10
75217-1,Asia-Pacific,Online,6310,10
75217-1,Asia-Pacific,Retail,8378,10
75217-1,Australia,Online,9541,15
75217-1,Australia,Retail,3062,15
76160-1,USA,Online,6837,5
76160-1,USA,Retail,4920,10
76160-1,Europe,Online,4494,10
76160-1,Europe,Retail,4207,15
76160-1,Asia-Pacific,Online,8278,10
76160-1,Asia-Pacific,Retail,4644,10
76160-1,Australia,Online,7453,15
76160-1,Australia,Retail,6524,15
76166-1,USA,Online,5410,5
76166-1,USA,Retail,7458,5
76166-1,Europe,Online,5533,10
76166-1,Europe,Retail,7807,10
76166-1,Asia-Pacific,Online,8840,5
76166-1,Asia-Pacific,Retail,8326,5
76166-1,Australia,Online,6097,5
76166-1,Australia,Retail,4545,10
76388-1,USA,Online,3847,15
76388-1,USA,Retail,2038,10
76388-1,Europe,Online,7904,20
76388-1,Europe,Retail,3725,20
76388-1,Asia-Pacific,Online,9996,10
76388-1,Asia-Pacific,Retail,4383,10
76388-1,Australia,Online,2813,10
76388-1,Australia,Retail,9230,5
76214-1,USA,Online,3718,10
76214-1,USA,Retail,3269,15
76214-1,Europe,Online,6072,10
76214-1,Europe,Retail,8052,20
76214-1,Asia-Pacific,Online,4847,5
76214-1,Asia-Pacific,Retail,8967,10
76214-1,Australia,Online,3301,10
76214-1,Australia,Retail,7488,5
8996-1,USA,Online,4985,15
8996-1,USA,Retail,4715,5
8996-1,Europe,Online,5128,15
8996-1,Europe,Retail,9428,20
8996-1,Asia-Pacific,Online,6341,10
8996-1,Asia-Pacific,Retail,3648,10
8996-1,Australia,Online,6952,5
8996-1,Australia,Retail,5303,5
21317-1,USA,Online,7936,10
21317-1,USA,Retail,4506,5
21317-1,Europe,Online,3782,10
21317-1,Europe,Retail,8122,20
21317-1,Asia-Pacific,Online,3054,5
21317-1,Asia-Pacific,Retail,8842,10
21317-1,Australia,Online,3008,5
21317-1,Australia,Retail,2334,15
10190-1,USA,Online,1061,10
10190-1,USA,Retail,2353,15
10190-1,Europe,Online,2782,10
10190-1,Europe,Retail,4844,10
10190-1,Asia-Pacific,Online,2239,10
10190-1,Asia-Pacific,Retail,2323,10
10190-1,Australia,Online,3099,10
10190-1,Australia,Retail,3860,10
10271-1,USA,Online,9062,5
10271-1,USA,Retail,2865,15
10271-1,Europe,Online,4142,10
10271-1,Europe,Retail,8640,15
10271-1,Asia-Pacific,Online,2963,5
10271-1,Asia-Pacific,Retail,6209,10
10271-1,Australia,Online,7033,10
10271-1,Australia,Retail,4098,10
76989-1,USA,Online,4595,5
76989-1,USA,Retail,4002,15
76989-1,Europe,Online,4332,10
76989-1,Europe,Retail,4022,20
76989-1,Asia-Pacific,Online,4528,10
76989-1,Asia-Pacific,Retail,4988,5
76989-1,Australia,Online,1559,5
76989-1,Australia,Retail,1839,10
10186-1,USA,Online,1038,15
10186-1,USA,Retail,1550,15
10186-1,Europe,Online,3934,15
10186-1,Europe,Retail,3460,20
10186-1,Asia-Pacific,Online,3951,10
10186-1,Asia-Pacific,Retail,4660,5
10186-1,Australia,Online,1347,5
10186-1,Australia,Retail,1185,10
75318-1,USA,Online,1640,10
75318-1,USA,Retail,3562,5
75318-1,Europe,Online,2153,10
75318-1,Europe,Retail,4493,15
75318-1,Asia-Pacific,Online,3206,5
75318-1,Asia-Pacific,Retail,3818,5
75318-1,Australia,Online,4362,10
75318-1,Australia,Retail,2714,15
75330-1,USA,Online,1952,10
75330-1,USA,Retail,2330,15
75330-1,Europe,Online,3374,10
75330-1,Europe,Retail,1274,20
75330-1,Asia-Pacific,Online,2270,5
75330-1,Asia-Pacific,Retail,4222,5
75330-1,Australia,Online,1003,10
75330-1,Australia,Retail,3000,5
75339-1,USA,Online,2964,15
75339-1,USA,Retail,9681,15
75339-1,Europe,Online,2125,15
75339-1,Europe,Retail,2804,15
75339-1,Asia-Pacific,Online,3212,5
75339-1,Asia-Pacific,Retail,4332,10
75339-1,Australia,Online,8354,10
75339-1,Australia,Retail,2689,15
5595-1,USA,Online,33659,10
5595-1,USA,Retail,43429,10
5595-1,Europe,Online,33173,10
5595-1,Europe,Retail,39639,10
5595-1,Asia-Pacific,Online,37238,10
5595-1,Asia-Pacific,Retail,48471,5
5595-1,Australia,Online,31120,15
5595-1,Australia,Retail,40033,5
5635-1,USA,Online,13578,5
5635-1,USA,Retail,17309,10
5635-1,Europe,Online,7130,15
